block_fips,block_name,town,county,town_fips
090010451012005,Block 2005,Wilton,Fairfield,0900186370
090012051002005,Block 2005,Brookfield,Fairfield,0900108980
090158003001002,Block 1002,Windham,Windham,0901586790
090010551006010,Block 6010,Weston,Fairfield,0900183430
090012571003003,Block 3003,Sherman,Fairfield,0900168310
090011106012001,Block 2001,Shelton,Fairfield,0900168170
090159073002014,Block 2014,Plainfield,Windham,0901559980
090158301003002,Block 3002,Ashford,Windham,0901501430
090075951023011,Block 3011,East Haddam,Middlesex,0900722280
090158301002006,Block 2006,Ashford,Windham,0901501430
090159002003022,Block 3022,Thompson,Windham,0901575870
090076701001000,Block 1000,Old Saybrook,Middlesex,0900757320
090076801012005,Block 2005,Westbrook,Middlesex,0900781680
090076701001004,Block 1004,Old Saybrook,Middlesex,0900757320
090076701001028,Block 1028,Old Saybrook,Middlesex,0900757320
090075422001009,Block 1009,Middletown,Middlesex,0900747360
090075951023038,Block 3038,East Haddam,Middlesex,0900722280
090075420003024,Block 3024,Middletown,Middlesex,0900747360
090117092002019,Block 2019,Griswold,New London,0901133900
090118703001016,Block 1016,New London,New London,0901152350
090116601042003,Block 2003,Old Lyme,New London,0901157040
090117052003011,Block 3011,Stonington,New London,0901173770
090117161022001,Block 2001,East Lyme,New London,0901123400
090076702002001,Block 2001,Old Saybrook,Middlesex,0900757320
090076702004011,Block 4011,Old Saybrook,Middlesex,0900757320
090075703004000,Block 4000,Cromwell,Middlesex,0900718080
090076001004014,Block 4014,Chester,Middlesex,0900714300
090012401003022,Block 3022,Redding,Fairfield,0900163480
090093411001001,Block 1001,Beacon Falls,New Haven,0900903250
090091801021013,Block 1013,East Haven,New Haven,0900922910
090091803001000,Block 1000,East Haven,New Haven,0900922910
090091655004008,Block 4008,Hamden,New Haven,0900935650
090091652001003,Block 1003,Hamden,New Haven,0900935650
090091847002006,Block 2006,Branford,New Haven,0900907310
090093431012029,Block 2029,Cheshire,New Haven,0900914160
090091253002015,Block 2015,Ansonia,New Haven,0900901220
090093442003006,Block 3006,Middlebury,New Haven,0900946940
090012456005001,Block 5001,Ridgefield,Fairfield,0900163970
090159061002006,Block 2006,Canterbury,Windham,0901512130
090116601032031,Block 2031,Old Lyme,New London,0901157040
090117001005004,Block 5004,Preston,New London,0901162150
090117141013001,Block 3001,Colchester,New London,0901115910
090158005022020,Block 2020,Windham,Windham,0901586790
090158006003021,Block 3021,Windham,Windham,0901586790
090159011021052,Block 1052,Woodstock,Windham,0901588190
090159001001003,Block 1003,Thompson,Windham,0901575870
090159025003005,Block 3005,Pomfret,Windham,0901561030
090159031013014,Block 3014,Putnam,Windham,0901562710
090159061001005,Block 1005,Canterbury,Windham,0901512130
090075901011015,Block 1015,Haddam,Middlesex,0900735230
090076702002022,Block 2022,Old Saybrook,Middlesex,0900757320
090075501001004,Block 1004,East Hampton,Middlesex,0900722490
090075851004001,Block 4001,Durham,Middlesex,0900720810
090075501003010,Block 3010,East Hampton,Middlesex,0900722490
090075420003004,Block 3004,Middletown,Middlesex,0900747360
090075416001005,Block 1005,Middletown,Middlesex,0900747360
090075413012002,Block 2002,Middletown,Middlesex,0900747360
090076301011006,Block 1006,Essex,Middlesex,0900726270
090075951011011,Block 1011,East Haddam,Middlesex,0900722280
090075851002001,Block 2001,Durham,Middlesex,0900720810
090010214012000,Block 2000,Stamford,Fairfield,0900173070
090035102002016,Block 2016,East Hartford,Hartford,0900322630
090034941002005,Block 2005,Newington,Hartford,0900352140
090034941003005,Block 3005,Newington,Hartford,0900352140
090034168001026,Block 1026,New Britain,Hartford,0900350440
090034162001005,Block 1005,New Britain,Hartford,0900350440
090035247003007,Block 3007,Hartford,Hartford,0900337070
090034174001002,Block 1002,New Britain,Hartford,0900350440
090034771013015,Block 3015,Suffield,Hartford,0900374540
090035144002006,Block 2006,Manchester,Hartford,0900344700
090035143003011,Block 3011,Manchester,Hartford,0900344700
090035143004008,Block 4008,Manchester,Hartford,0900344700
090035004001002,Block 1002,Hartford,Hartford,0900337070
090035102001021,Block 1021,East Hartford,Hartford,0900322630
090053604004007,Block 4007,Watertown,Litchfield,0900580490
090052611003009,Block 3009,Salisbury,Litchfield,0900566420
090052531002017,Block 2017,New Milford,Litchfield,0900552630
090053602006012,Block 6012,Watertown,Litchfield,0900580490
090034664002006,Block 2006,Simsbury,Hartford,0900368940
090034812002025,Block 2025,Enfield,Hartford,0900325990
090034842001021,Block 1021,East Windsor,Hartford,0900324800
090034805002008,Block 2008,Enfield,Hartford,0900325990
090034805002006,Block 2006,Enfield,Hartford,0900325990
090034661011011,Block 1011,Simsbury,Hartford,0900368940
090035040002001,Block 2001,Hartford,Hartford,0900337070
090034061001002,Block 1002,Bristol,Hartford,0900308490
090035144002011,Block 2011,Manchester,Hartford,0900344700
090035203011028,Block 1028,Glastonbury,Hartford,0900331240
090034061003004,Block 3004,Bristol,Hartford,0900308490
090035101001006,Block 1006,East Hartford,Hartford,0900322630
090034059003004,Block 3004,Bristol,Hartford,0900308490
090034925001005,Block 1005,Wethersfield,Hartford,0900384900
090034681021003,Block 1003,Granby,Hartford,0900332640
090034941003007,Block 3007,Newington,Hartford,0900352140
090034941002008,Block 2008,Newington,Hartford,0900352140
090034924002003,Block 2003,Wethersfield,Hartford,0900384900
090034051001000,Block 1000,Bristol,Hartford,0900308490
090034061003007,Block 3007,Bristol,Hartford,0900308490
090034941001011,Block 1011,Newington,Hartford,0900352140
090034942011015,Block 1015,Newington,Hartford,0900352140
090034663004018,Block 4018,Simsbury,Hartford,0900368940
090034965002006,Block 2006,West Hartford,Hartford,0900382590
090034808001007,Block 1007,Enfield,Hartford,0900325990
090035242004014,Block 4014,Rocky Hill,Hartford,0900365370
090010213001010,Block 1010,Stamford,Fairfield,0900173070
090034761003016,Block 3016,Windsor Locks,Hartford,0900387070
090034924001011,Block 1011,Wethersfield,Hartford,0900384900
090035113001001,Block 1001,East Hartford,Hartford,0900322630
090035243001003,Block 1003,Enfield,Hartford,0900325990
090039800021006,Block 1006,Windsor Locks,Hartford,0900387070
090034601002037,Block 2037,Farmington,Hartford,0900327600
090034602044001,Block 4001,Farmington,Hartford,0900327600
090053061001029,Block 1029,New Hartford,Litchfield,0900551350
090052671004006,Block 4006,Washington,Litchfield,0900579720
090034306021006,Block 1006,Southington,Hartford,0900370550
090034165003001,Block 3001,New Britain,Hartford,0900350440
090035146004014,Block 4014,Manchester,Hartford,0900344700
090035146002003,Block 2003,Manchester,Hartford,0900344700
090034813001021,Block 1021,Enfield,Hartford,0900325990
090034762001013,Block 1013,Windsor Locks,Hartford,0900387070
090034715002002,Block 2002,Bloomfield,Hartford,0900305910
090034973005002,Block 5002,West Hartford,Hartford,0900382590
090034101021003,Block 1003,Burlington,Hartford,0900310100
090034681012016,Block 2016,Granby,Hartford,0900332640
090034662021017,Block 1017,Simsbury,Hartford,0900368940
090034661021005,Block 1005,Simsbury,Hartford,0900368940
090034711003006,Block 3006,Bloomfield,Hartford,0900305910
090035145003012,Block 3012,Manchester,Hartford,0900344700
090034872013017,Block 3017,South Windsor,Hartford,0900371390
090035030001001,Block 1001,Hartford,Hartford,0900337070
090035028002000,Block 2000,Hartford,Hartford,0900337070
090034204002001,Block 2001,Plainville,Hartford,0900360120
090034054013009,Block 3009,Bristol,Hartford,0900308490
090034763001008,Block 1008,Windsor Locks,Hartford,0900387070
090034060012002,Block 2002,Bristol,Hartford,0900308490
090034731004013,Block 4013,Windsor,Hartford,0900387000
090034945004007,Block 4007,Newington,Hartford,0900352140
090034054013005,Block 3005,Bristol,Hartford,0900308490
090034924001018,Block 1018,Wethersfield,Hartford,0900384900
090034924002020,Block 2020,Wethersfield,Hartford,0900384900
090035023002003,Block 2003,Hartford,Hartford,0900337070
090034946001010,Block 1010,Newington,Hartford,0900352140
090034681023014,Block 3014,Granby,Hartford,0900332640
090034872021005,Block 1005,South Windsor,Hartford,0900371390
090035243003014,Block 3014,Enfield,Hartford,0900325990
090035109002007,Block 2007,East Hartford,Hartford,0900322630
090035142002000,Block 2000,Manchester,Hartford,0900344700
090052931001024,Block 1024,Colebrook,Litchfield,0900516050
090053492002029,Block 2029,Thomaston,Litchfield,0900575730
090053492001010,Block 1010,Thomaston,Litchfield,0900575730
090052621003029,Block 3029,Sharon,Litchfield,0900567960
090053421003017,Block 3017,Bethlehem,Litchfield,0900504930
090052621003003,Block 3003,Sharon,Litchfield,0900567960
090053101004009,Block 4009,Torrington,Litchfield,0900576570
090053107004009,Block 4009,Torrington,Litchfield,0900576570
090053202006004,Block 6004,Winchester,Litchfield,0900586440
090053106021009,Block 1009,Torrington,Litchfield,0900576570
090053103002000,Block 2000,Torrington,Litchfield,0900576570
090053621013014,Block 3014,Woodbury,Litchfield,0900587910
090052532004003,Block 4003,New Milford,Litchfield,0900552630
090052532002011,Block 2011,New Milford,Litchfield,0900552630
090010709001004,Block 1004,Bridgeport,Fairfield,0900108070
090010702002013,Block 2013,Bridgeport,Fairfield,0900108070
090012105022001,Block 2001,Danbury,Fairfield,0900118500
090011052001023,Block 1023,Easton,Fairfield,0900123890
090011104001001,Block 1001,Shelton,Fairfield,0900168170
090010444001005,Block 1005,Norwalk,Fairfield,0900156060
090012102023005,Block 3005,Danbury,Fairfield,0900118500
090010439003009,Block 3009,Norwalk,Fairfield,0900156060
090010706002054,Block 2054,Bridgeport,Fairfield,0900108070
090011002005006,Block 5006,Monroe,Fairfield,0900148620
090053602007003,Block 7003,Watertown,Litchfield,0900580490
090053108041010,Block 1010,Torrington,Litchfield,0900576570
090053621013015,Block 3015,Woodbury,Litchfield,0900587910
090053604001017,Block 1017,Watertown,Litchfield,0900580490
090053061004031,Block 4031,New Hartford,Litchfield,0900551350
090135303021029,Block 1029,Vernon,Tolland,0901378250
090138811002008,Block 2008,Mansfield,Tolland,0901344910
090135301002006,Block 2006,Vernon,Tolland,0901378250
090135331023022,Block 3022,Tolland,Tolland,0901376290
090138812001001,Block 1001,Mansfield,Tolland,0901344910
090138902041028,Block 1028,Stafford,Tolland,0901372090
090138901004008,Block 4008,Stafford,Tolland,0901372090
090052621003027,Block 3027,Sharon,Litchfield,0900567960
090052611004002,Block 4002,Salisbury,Litchfield,0900566420
090135281004005,Block 4005,Andover,Tolland,0901301080
090138811001019,Block 1019,Mansfield,Tolland,0901344910
090052671003018,Block 3018,Washington,Litchfield,0900579720
090135331033006,Block 3006,Tolland,Tolland,0901376290
090138902021041,Block 1041,Stafford,Tolland,0901372090
090135331022015,Block 2015,Tolland,Tolland,0901376290
090138902042001,Block 2001,Stafford,Tolland,0901372090
090052501001007,Block 1007,Bridgewater,Litchfield,0900508210
090052661002010,Block 2010,Kent,Litchfield,0900540290
090053621024007,Block 4007,Woodbury,Litchfield,0900587910
090053202002021,Block 2021,Winchester,Litchfield,0900586440
090054255003001,Block 3001,Plymouth,Litchfield,0900560750
090053005003006,Block 3006,Litchfield,Litchfield,0900543370
090053603002004,Block 2004,Watertown,Litchfield,0900580490
090010451023014,Block 3014,Wilton,Fairfield,0900186370
090010702002008,Block 2008,Bridgeport,Fairfield,0900108070
090010506002010,Block 2010,Westport,Fairfield,0900183500
090010211003001,Block 3001,Stamford,Fairfield,0900173070
090138901001003,Block 1003,Stafford,Tolland,0901372090
090138811005001,Block 5001,Mansfield,Tolland,0901344910
090135352003000,Block 3000,Ellington,Tolland,0901325360
090138601002012,Block 2012,Columbia,Tolland,0901316400
090052671001034,Block 1034,Washington,Litchfield,0900579720
090053421001016,Block 1016,Bethlehem,Litchfield,0900504930
090053621011003,Block 1003,Woodbury,Litchfield,0900587910
090011102022018,Block 2018,Shelton,Fairfield,0900168170
090011051002016,Block 2016,Easton,Fairfield,0900123890
090010602001002,Block 1002,Fairfield,Fairfield,0900126620
090034813002019,Block 2019,Enfield,Hartford,0900325990
090034155002008,Block 2008,New Britain,Hartford,0900350440
090034641021003,Block 1003,Canton,Hartford,0900312270
090035027002000,Block 2000,Hartford,Hartford,0900337070
090034810002019,Block 2019,Enfield,Hartford,0900325990
090035027003001,Block 3001,Hartford,Hartford,0900337070
090010812001006,Block 1006,Stratford,Fairfield,0900174190
090010601003006,Block 3006,Fairfield,Fairfield,0900126620
090010615003010,Block 3010,Fairfield,Fairfield,0900126620
090010206002004,Block 2004,Stamford,Fairfield,0900173070
090012110001010,Block 1010,Danbury,Fairfield,0900118500
090035113002000,Block 2000,East Hartford,Hartford,0900322630
090034622011003,Block 1003,Avon,Hartford,0900302060
090034841005030,Block 5030,East Windsor,Hartford,0900324800
090034761001009,Block 1009,Windsor Locks,Hartford,0900387070
090010720001000,Block 1000,Bridgeport,Fairfield,0900108070
090012104021006,Block 1006,Danbury,Fairfield,0900118500
090012453001006,Block 1006,Ridgefield,Fairfield,0900163970
090011106022000,Block 2000,Shelton,Fairfield,0900168170
090011102023006,Block 3006,Shelton,Fairfield,0900168170
090012402003017,Block 3017,Redding,Fairfield,0900163480
090011103014015,Block 4015,Shelton,Fairfield,0900168170
090010701003012,Block 3012,Bridgeport,Fairfield,0900108070
090010205003023,Block 3023,Stamford,Fairfield,0900173070
090012051003002,Block 3002,Brookfield,Fairfield,0900108980
090010110001004,Block 1004,Greenwich,Fairfield,0900133620
090012305023023,Block 3023,Newtown,Fairfield,0900152980
090012053001000,Block 1000,Brookfield,Fairfield,0900108980
090012053002002,Block 2002,Brookfield,Fairfield,0900108980
090012102011009,Block 1009,Danbury,Fairfield,0900118500
090010222011004,Block 1004,Stamford,Fairfield,0900173070
090010702001007,Block 1007,Bridgeport,Fairfield,0900108070
090010441001006,Block 1006,Norwalk,Fairfield,0900156060
090010207004006,Block 4006,Stamford,Fairfield,0900173070
090010425003002,Block 3002,Norwalk,Fairfield,0900156060
090010503023021,Block 3021,Westport,Fairfield,0900183500
090135382023018,Block 3018,Somers,Tolland,0901369220
090138902031020,Block 1020,Union,Tolland,0901377830
090010740001041,Block 1041,Bridgeport,Fairfield,0900108070
090010301001010,Block 1010,Darien,Fairfield,0900118850
090010712002007,Block 2007,Bridgeport,Fairfield,0900108070
090010205002016,Block 2016,Stamford,Fairfield,0900173070
090010354002022,Block 2022,New Canaan,Fairfield,0900150580
090010721003006,Block 3006,Bridgeport,Fairfield,0900108070
