block_fips,block_name,town,county,town_fips
090158003002008,Block 2008,Windham,Windham,0901586790
090011101002012,Block 2012,Shelton,Fairfield,0900168170
090091752002000,Block 2000,Wallingford,New Haven,0900978740
090093434004020,Block 4020,Cheshire,New Haven,0900914160
090159002003052,Block 3052,Thompson,Windham,0901575870
090138902023008,Block 3008,Stafford,Tolland,0901372090
090035202012023,Block 2023,Glastonbury,Hartford,0900331240
090034977003019,Block 3019,West Hartford,Hartford,0900382590
090012401003046,Block 3046,Redding,Fairfield,0900163480
090052501001026,Block 1026,Bridgewater,Litchfield,0900508210
090010211003001,Block 3001,Stamford,Fairfield,0900173070
090093481221010,Block 1010,Southbury,New Haven,0900969640
090093452012001,Block 2001,Naugatuck,New Haven,0900949950
090135382011042,Block 1042,Somers,Tolland,0901369220
090117027003013,Block 3013,Groton,New London,0901134250
090010719002001,Block 2001,Bridgeport,Fairfield,0900108070
090010101023056,Block 3056,Greenwich,Fairfield,0900133620
090093481233000,Block 3000,Southbury,New Haven,0900969640
090011002001035,Block 1035,Monroe,Fairfield,0900148620
090034963002008,Block 2008,West Hartford,Hartford,0900382590
090052671003039,Block 3039,Washington,Litchfield,0900579720
090091758001032,Block 1032,Wallingford,New Haven,0900978740
090010430001017,Block 1017,Norwalk,Fairfield,0900156060
090053492001004,Block 1004,Thomaston,Litchfield,0900575730
090091427002006,Block 2006,New Haven,New Haven,0900952070
090093481231022,Block 1022,Southbury,New Haven,0900969640
090053621024044,Block 4044,Woodbury,Litchfield,0900587910
090091903014003,Block 4003,Guilford,New Haven,0900934950
090011104003020,Block 3020,Shelton,Fairfield,0900168170
090034602043010,Block 3010,Farmington,Hartford,0900327600
090135301001017,Block 1017,Vernon,Tolland,0901378250
090034962001009,Block 1009,West Hartford,Hartford,0900382590
090075414011017,Block 1017,Middletown,Middlesex,0900747360
090010101023060,Block 3060,Greenwich,Fairfield,0900133620
090053001003034,Block 3034,Litchfield,Litchfield,0900543370
090093461022059,Block 2059,Oxford,New Haven,0900958300
090117052001050,Block 1050,Stonington,New London,0901173770
090034160001008,Block 1008,New Britain,Hartford,0900350440
090034925001025,Block 1025,Wethersfield,Hartford,0900384900
090012052002041,Block 2041,Brookfield,Fairfield,0900108980
090135352002041,Block 2041,Ellington,Tolland,0901325360
090117101001042,Block 1042,Lisbon,New London,0901143230
090010501001029,Block 1029,Westport,Fairfield,0900183500
090010706002027,Block 2027,Bridgeport,Fairfield,0900108070
090034737004000,Block 4000,Windsor,Hartford,0900387000
090093471001003,Block 1003,Prospect,New Haven,0900962290
090135331013012,Block 3012,Tolland,Tolland,0901376290
090052681002044,Block 2044,Roxbury,Litchfield,0900565930
090091302001019,Block 1019,Seymour,New Haven,0900967610
090010701001003,Block 1003,Bridgeport,Fairfield,0900108070
090093527022008,Block 2008,Waterbury,New Haven,0900980070
090053621024023,Block 4023,Woodbury,Litchfield,0900587910
090034059001009,Block 1009,Bristol,Hartford,0900308490
090053102001008,Block 1008,Torrington,Litchfield,0900576570
090135351002028,Block 2028,Ellington,Tolland,0901325360
090012402001039,Block 1039,Redding,Fairfield,0900163480
090076802002011,Block 2011,Middletown,Middlesex,0900747360
090135261022031,Block 2031,Hebron,Tolland,0901337910
090093411004001,Block 4001,Beacon Falls,New Haven,0900903250
090093520002027,Block 2027,Waterbury,New Haven,0900980070
090010453001004,Block 1004,Wilton,Fairfield,0900186370
090091602002001,Block 2001,Woodbridge,New Haven,0900987700
090117051011003,Block 1003,Stonington,New London,0901173770
090053005001067,Block 1067,Litchfield,Litchfield,0900543370
090159001002002,Block 2002,Thompson,Windham,0901575870
090054256003042,Block 3042,Norfolk,Litchfield,0900553470
090091404001005,Block 1005,New Haven,New Haven,0900952070
090034735021027,Block 1027,Windsor,Hartford,0900387000
090159002003030,Block 3030,Thompson,Windham,0901575870
090034621015012,Block 5012,Avon,Hartford,0900302060
090053004001036,Block 1036,Litchfield,Litchfield,0900543370
090075502012017,Block 2017,East Hampton,Middlesex,0900722490
090052671001044,Block 1044,Washington,Litchfield,0900579720
090117141031027,Block 1027,Colchester,New London,0901115910
090091253002030,Block 2030,Ansonia,New Haven,0900901220
090034304002027,Block 2027,Southington,Hartford,0900370550
090117021002042,Block 2042,Groton,New London,0901134250
090135261012043,Block 2043,Hebron,Tolland,0901337910
090010812004009,Block 4009,Stratford,Fairfield,0900174190
090010609002007,Block 2007,Fairfield,Fairfield,0900126620
090010551001040,Block 1040,Weston,Fairfield,0900183430
090034925002013,Block 2013,Wethersfield,Hartford,0900384900
090159071001012,Block 1012,Plainfield,Windham,0901559980
090091655003009,Block 3009,Hamden,New Haven,0900935650
090012052002027,Block 2027,Brookfield,Fairfield,0900108980
090091402001033,Block 1033,New Haven,New Haven,0900952070
090034306013008,Block 3008,Southington,Hartford,0900370550
090117001001021,Block 1021,Preston,New London,0901162150
090091806021011,Block 1011,East Haven,New Haven,0900922910
090075601003024,Block 3024,Portland,Middlesex,0900761800
090010218011004,Block 1004,Stamford,Fairfield,0900173070
090159025003010,Block 3010,Pomfret,Windham,0901561030
090159022001018,Block 1018,Eastford,Windham,0901521860
090091602002029,Block 2029,Woodbridge,New Haven,0900987700
090091660024010,Block 4010,Hamden,New Haven,0900935650
090076102002004,Block 2004,Clinton,Middlesex,0900715350
090010204001009,Block 1009,Stamford,Fairfield,0900173070
090035108002005,Block 2005,East Hartford,Hartford,0900322630
090033301001046,Block 1046,Hartland,Hartford,0900337140
090093516023006,Block 3006,Waterbury,New Haven,0900980070
090117001001043,Block 1043,Preston,New London,0901162150
090093614021007,Block 1007,New Haven,New Haven,0900952070
090091611004003,Block 4003,Bethany,New Haven,0900904580
090117053003030,Block 3030,Stonington,New London,0901173770
090091672013020,Block 3020,North Haven,New Haven,0900954870
090034946002015,Block 2015,Newington,Hartford,0900352140
090117141042012,Block 2012,Colchester,New London,0901115910
090034161001001,Block 1001,New Britain,Hartford,0900350440
090053001002047,Block 2047,Litchfield,Litchfield,0900543370
090010735003007,Block 3007,Bridgeport,Fairfield,0900108070
090116934003001,Block 3001,Waterford,New London,0901180280
090053005001043,Block 1043,Litchfield,Litchfield,0900543370
090135291002010,Block 2010,Bolton,Tolland,0901306260
090093516024002,Block 4002,Waterbury,New Haven,0900980070
090034973002008,Block 2008,West Hartford,Hartford,0900382590
090052632001030,Block 1030,Cornwall,Litchfield,0900517240
090052611002109,Block 2109,Salisbury,Litchfield,0900566420
090010112001070,Block 1070,Greenwich,Fairfield,0900133620
090010812002007,Block 2007,Stratford,Fairfield,0900174190
090011003001063,Block 1063,Monroe,Fairfield,0900148620
090091546003000,Block 3000,West Haven,New Haven,0900982870
090117051011012,Block 1012,Stonington,New London,0901173770
090091751002013,Block 2013,Wallingford,New Haven,0900978740
090119800001015,Block 1015,Groton,New London,0901134250
090091755001006,Block 1006,Wallingford,New Haven,0900978740
090035242002006,Block 2006,Rocky Hill,Hartford,0900365370
090138813004039,Block 4039,Mansfield,Tolland,0901344910
090012202001003,Block 1003,New Fairfield,Fairfield,0900150860
090052534001002,Block 1002,New Milford,Litchfield,0900552630
090052983002004,Block 2004,Harwinton,Litchfield,0900537280
090091302005010,Block 5010,Seymour,New Haven,0900967610
090034171001050,Block 1050,New Britain,Hartford,0900350440
090035021002106,Block 2106,Hartford,Hartford,0900337070
090091202002028,Block 2028,Derby,New Haven,0900919550
090138902012059,Block 2059,Union,Tolland,0901377830
090035141024004,Block 4004,Manchester,Hartford,0900344700
090010214003013,Block 3013,Stamford,Fairfield,0900173070
090138902012123,Block 2123,Union,Tolland,0901377830
090117131001000,Block 1000,Bozrah,New London,0901106820
090091802001020,Block 1020,East Haven,New Haven,0900922910
090091506002007,Block 2007,Milford,New Haven,0900947535
090091903033005,Block 3005,Guilford,New Haven,0900934950
090117081001045,Block 1045,Voluntown,New London,0901178600
090034973005004,Block 5004,West Hartford,Hartford,0900382590
090010101014035,Block 4035,Greenwich,Fairfield,0900133620
090052961001066,Block 1066,Goshen,Litchfield,0900532290
090010810003026,Block 3026,Stratford,Fairfield,0900174190
090035031005000,Block 5000,Hartford,Hartford,0900337070
090117029001023,Block 1023,Groton,New London,0901134250
090091502001021,Block 1021,Milford,New Haven,0900947535
090091659002018,Block 2018,Hamden,New Haven,0900935650
090034975003020,Block 3020,West Hartford,Hartford,0900382590
090010437001014,Block 1014,Norwalk,Fairfield,0900156060
090093519002067,Block 2067,Waterbury,New Haven,0900980070
090117024003001,Block 3001,Groton,New London,0901134250
090010505003013,Block 3013,Westport,Fairfield,0900183500
090010214004008,Block 4008,Stamford,Fairfield,0900173070
090010101013035,Block 3035,Greenwich,Fairfield,0900133620
090117141041016,Block 1016,Colchester,New London,0901115910
090012453003017,Block 3017,Ridgefield,Fairfield,0900163970
090035021002077,Block 2077,Hartford,Hartford,0900337070
090138815003031,Block 3031,Mansfield,Tolland,0901344910
090091751002008,Block 2008,Wallingford,New Haven,0900978740
090138815002012,Block 2012,Mansfield,Tolland,0901344910
090091846002050,Block 2050,Branford,New Haven,0900907310
090034154005016,Block 5016,New Britain,Hartford,0900350440
090135291001017,Block 1017,Bolton,Tolland,0901306260
090159073001010,Block 1010,Plainfield,Windham,0901559980
090075421002016,Block 2016,Middletown,Middlesex,0900747360
090093518003016,Block 3016,Waterbury,New Haven,0900980070
090010808004010,Block 4010,Stratford,Fairfield,0900174190
090135303021000,Block 1000,Vernon,Tolland,0901378250
090010205003001,Block 3001,Stamford,Fairfield,0900173070
090093519002001,Block 2001,Waterbury,New Haven,0900980070
090138501002000,Block 2000,Coventry,Tolland,0901317800
090091511004028,Block 4028,Milford,New Haven,0900947535
090011104001004,Block 1004,Shelton,Fairfield,0900168170
090091673001003,Block 1003,North Haven,New Haven,0900954870
090093516012004,Block 2004,Waterbury,New Haven,0900980070
090135351004032,Block 4032,Ellington,Tolland,0901325360
090010904001001,Block 1001,Trumbull,Fairfield,0900177200
090011105001005,Block 1005,Shelton,Fairfield,0900168170
090091671002003,Block 2003,North Haven,New Haven,0900954870
090091843001002,Block 1002,Branford,New Haven,0900907310
090010710001051,Block 1051,Bridgeport,Fairfield,0900108070
090138401001042,Block 1042,Willington,Tolland,0901385950
090135303021003,Block 1003,Vernon,Tolland,0901378250
090118705013025,Block 3025,Montville,New London,0901148900
090034813002004,Block 2004,Enfield,Hartford,0900325990
090091601002032,Block 2032,Woodbridge,New Haven,0900987700
090034171001040,Block 1040,New Britain,Hartford,0900350440
090035039002007,Block 2007,Hartford,Hartford,0900337070
090075901004120,Block 4120,Haddam,Middlesex,0900735230
090012108001010,Block 1010,Danbury,Fairfield,0900118500
090076401004023,Block 4023,Killingworth,Middlesex,0900740710
090035148002017,Block 2017,Manchester,Hartford,0900344700
090034663002008,Block 2008,Simsbury,Hartford,0900368940
090034302021007,Block 1007,Southington,Hartford,0900370550
090034715002012,Block 2012,Bloomfield,Hartford,0900305910
090035203021015,Block 1015,Glastonbury,Hartford,0900331240
090091712004002,Block 4002,Meriden,New Haven,0900946520
090118707011026,Block 1026,East Lyme,New London,0901123400
090010502001011,Block 1011,Westport,Fairfield,0900183500
090091754004024,Block 4024,Wallingford,New Haven,0900978740
090117052003069,Block 3069,Stonington,New London,0901173770
090091572001015,Block 1015,Orange,New Haven,0900957600
090138601003001,Block 3001,Columbia,Tolland,0901316400
090010217001003,Block 1003,Stamford,Fairfield,0900173070
090135305002001,Block 2001,Vernon,Tolland,0901378250
090091802001009,Block 1009,East Haven,New Haven,0900922910
090091803001011,Block 1011,East Haven,New Haven,0900922910
090035001001003,Block 1003,Hartford,Hartford,0900337070
090091712003015,Block 3015,Meriden,New Haven,0900946520
090035147001002,Block 1002,Manchester,Hartford,0900344700
090075901002019,Block 2019,Haddam,Middlesex,0900735230
090135303013009,Block 3009,Vernon,Tolland,0901378250
090076101002001,Block 2001,Clinton,Middlesex,0900715350
090034001002018,Block 2018,Berlin,Hartford,0900304300
090091846002014,Block 2014,Branford,New Haven,0900907310
090091252003020,Block 3020,Ansonia,New Haven,0900901220
090117025001005,Block 1005,Groton,New London,0901134250
090116963002000,Block 2000,Norwich,New London,0901156270
090117121002003,Block 2003,Franklin,New London,0901129910
090091660025007,Block 5007,Hamden,New Haven,0900935650
090076801002010,Block 2010,Westbrook,Middlesex,0900781680
090034977004015,Block 4015,West Hartford,Hartford,0900382590
090035242002014,Block 2014,Rocky Hill,Hartford,0900365370
090135382023011,Block 3011,Somers,Tolland,0901369220
090091656002004,Block 2004,Hamden,New Haven,0900935650
090052984002000,Block 2000,Harwinton,Litchfield,0900537280
090093461021014,Block 1014,Oxford,New Haven,0900958300
090010605001051,Block 1051,Fairfield,Fairfield,0900126620
090117024002022,Block 2022,Groton,New London,0901134250
090034805002005,Block 2005,Enfield,Hartford,0900325990
090034163002003,Block 2003,New Britain,Hartford,0900350440
090091252002011,Block 2011,Ansonia,New Haven,0900901220
090010443001000,Block 1000,Norwalk,Fairfield,0900156060
090091942023003,Block 3003,Madison,New Haven,0900944560
090034206003006,Block 3006,Plainville,Hartford,0900360120
090034734002015,Block 2015,Windsor,Hartford,0900387000
090010902002013,Block 2013,Trumbull,Fairfield,0900177200
090052621003070,Block 3070,Sharon,Litchfield,0900567960
090035204002003,Block 2003,Glastonbury,Hartford,0900331240
090116601011012,Block 1012,Old Lyme,New London,0901157040
090010303001030,Block 1030,Darien,Fairfield,0900118850
090035141012006,Block 2006,Manchester,Hartford,0900344700
090053061003007,Block 3007,New Hartford,Litchfield,0900551350
090052661002000,Block 2000,Kent,Litchfield,0900540290
090091658021013,Block 1013,Hamden,New Haven,0900935650
090034662022009,Block 2009,Simsbury,Hartford,0900368940
090052501002003,Block 2003,Bridgewater,Litchfield,0900508210
090135331014018,Block 4018,Tolland,Tolland,0901376290
090093431022004,Block 2004,Cheshire,New Haven,0900914160
090012456002005,Block 2005,Ridgefield,Fairfield,0900163970
090075417001005,Block 1005,Middletown,Middlesex,0900747360
090117023001016,Block 1016,Groton,New London,0901134250
090138815001005,Block 1005,Mansfield,Tolland,0901344910
090034641011003,Block 1003,Canton,Hartford,0900312270
090091803002022,Block 2022,East Haven,New Haven,0900922910
090035149002019,Block 2019,Manchester,Hartford,0900344700
090053602003049,Block 3049,Watertown,Litchfield,0900580490
090091941001034,Block 1034,Madison,New Haven,0900944560
